AccXYZ_range,AccX_range,AccY_range,AccZ_range,AE_range,AccXYZ_Absolute Peak,AccX_Absolute Peak,AccY_Absolute Peak,AccZ_Absolute Peak,AE_Absolute Peak,AccXYZ_Mean,AccX_Mean,AccY_Mean,AccZ_Mean,AE_Mean,AccXYZ_RMS,AccX_RMS,AccY_RMS,AccZ_RMS,AE_RMS,AccXYZ_Crest Factor,AccX_Crest Factor,AccY_Crest Factor,AccZ_Crest Factor,AE_Crest Factor,AccXYZ_SNR,AccX_SNR,AccY_SNR,AccZ_SNR,AE_SNR,AccXYZ_Skewness,AccX_Skewness,AccY_Skewness,AccZ_Skewness,AE_Skewness,AccXYZ_Kurtosis,AccX_Kurtosis,AccY_Kurtosis,AccZ_Kurtosis,AE_Kurtosis
0.4979539409335292,0.22765184568865804,0.4503559269575983,0.7148508921253389,1.0,0.4979539409335292,0.6794669897032102,0.44893730574828117,0.788366847739763,1.0,0.23057121888908672,0.00033357054763238914,0.9622510216950093,0.1574177772214274,0.5522801809608456,0.22605001304209682,0.22192394733786447,0.27114438197454216,0.3100513728387586,0.6382101237663662,0.4895231331576192,0.5591492212571068,0.169581861417835,0.1787596001174086,0.03556107094379554,0.8968487843593564,0.007921759467231837,0.7628181319011665,0.10680881885436182,0.556888765121998,0.13591216634895842,0.07293992847505515,0.7146408927029978,0.44538698254924713,0.20415421024607275,0.14129581268471103,0.12050229209308261,0.0304637111162772,0.030311667807328753,0.006070903697980664
0.5173387938344316,0.28550845221908805,0.5302073661405138,0.7854328226467435,1.0,0.5173387938344316,0.8521502119927318,0.5281135214893418,0.8038057117443375,1.0,0.26997734867330103,0.0006978381356933516,0.9513009957390993,0.15048558080427374,0.5571621103786432,0.2725241913813654,0.25414440178370246,0.31313905784217155,0.34792026122914715,0.676974976455352,0.476470021032387,0.701073422260192,0.1761114007548441,0.1561371502491949,0.02993332889556201,0.8440030132485417,0.014039512891247607,0.7566513619930996,0.10351656560095701,0.5598088232647223,0.19396256632946862,0.0603641224630887,0.7214136618586957,0.47028211320102914,0.20788555680124704,0.19780533140711887,0.2075792772302717,0.03046243518517304,0.029462881166905895,0.005444785465148021
0.452995780904319,0.31807942853663984,0.5285515320334262,0.6682901456402497,1.0,0.452995780904319,0.9493640218049666,0.5290867422220826,0.6690492074081134,1.0,0.26271579917713317,0.000634781545877483,0.9633263337033073,0.1465787592855454,0.5181680293996551,0.26854964773223866,0.259694519013165,0.32215793019999295,0.3310947059500872,0.6666304719150077,0.4065720697402495,0.7876741746559148,0.16843710878561874,0.12854269836771698,0.03137110813018906,0.8307506889947476,0.014960396120160646,0.7573789932391917,0.10301391733582842,0.5328451312332565,0.2075185108162625,0.058466382329446676,0.7244806284988305,0.43392740826144693,0.20890666716910386,0.21023879889752872,0.22109717924170236,0.03049663498407256,0.029571002808283384,0.005735755311342494
0.8256377707964526,0.49390182032185403,0.9292169606932839,0.9999999999999999,1.0,0.8256377707964526,1.0,0.9475716573007253,1.0,1.0,0.930628463400792,0.0022602996808962494,0.8909418555179816,0.25613476874427854,0.8667814278121779,0.9321055839018213,0.4324306908194986,0.5710772584083348,0.9549348492315981,0.9853611825000659,0.3802219211379275,0.7259832401621067,0.174492884435684,0.02999319532231022,0.0009320786724377056,0.6625754363072902,0.04505255567224764,0.7383449328477327,0.10659070966499298,0.7022987773353947,0.3996034266591768,0.0065957395066020275,0.7059540039909107,0.4512011860274538,0.20672546041023304,0.40579051681751044,0.588882648858834,0.02760916655554424,0.013215199816487352,0.00019518375485527532
0.867078396956477,0.40150577348458716,0.9417517796347881,0.9999999999999999,1.0,0.867078396956477,1.0,0.969987128370954,1.0,1.0,0.9276234346337304,0.0018769726151227628,0.8965263090142714,0.03462107443884559,0.79006714348954,0.9282980784874011,0.4126669337555491,0.5882501202252074,0.949970458357414,0.9850734466554973,0.4138239815286211,0.7377532395335138,0.17270666247386712,0.030545256364062287,0.0009506767483289935,0.6657761721318236,0.04161489759521586,0.7383752702886522,0.08543806466799861,0.6662277035927927,0.39329151282914054,0.009143570551076452,0.698116138448798,0.4575175039651529,0.20643693740924177,0.39861976166238766,0.5740664453717624,0.02898454760621092,0.01349101591316705,0.0002067843905302312
0.9143417472569098,0.4520364470239665,0.88446301454658,0.9999999999999999,1.0,0.9143417472569098,1.0,0.8991617744011553,1.0,1.0,0.9249235764201904,0.002515138554238794,0.9064889086064938,0.09607943163197244,0.8620393872503243,0.930317584549819,0.4298549492056929,0.5940590828635501,0.9579385489572897,0.9845829157811373,0.4491617486335201,0.7275081045296801,0.1477872344466059,0.02966192260150334,0.0009824070046935834,0.6508810220831442,0.044877403378117575,0.7389702854418583,0.09133569418529684,0.70018596605675,0.4131964439743059,0.004679114809406026,0.6900372943679761,0.4514400021014349,0.2066927439634819,0.41997804702382013,0.6051985027320307,0.024778388230504628,0.012780580835184128,0.00022554495183591504
0.899462546172036,0.5319926131866793,0.9192819560507584,0.9999999999999999,1.0,0.899462546172036,1.0,1.0,1.0,1.0,0.9128795837972765,0.0030044505661718235,0.9107625525917895,0.08002648684237662,0.7572568537745893,0.9170769744626839,0.4245318318939497,0.6159549265360992,0.9239183031626272,0.9768440709661049,0.4442140860718603,0.7306681291780124,0.16818295963072527,0.03353830857454833,0.001487227411027997,0.6570664209434227,0.044481291562347425,0.7387866713106096,0.08971723479423603,0.6516343733779665,0.39939475959683124,0.0058331563754626115,0.6731886957308761,0.45539635410528334,0.20659930741866636,0.4041505959488687,0.6013788873003542,0.029918319211111183,0.014313301699081049,0.00033180022580722897
0.8696962290201997,0.4907563366276356,0.9276075518415352,0.9999999999999999,1.0,0.8696962290201997,1.0,1.0,1.0,1.0,0.7309460194729931,0.0029985130341741995,0.8995745974552266,0.1434954497416436,0.6368862988858494,0.7620890988846332,0.38479546553822885,0.5526952158114591,0.8034406420610872,0.7843680914422333,0.5019133844767095,0.7546266448286987,0.20194163489495226,0.04986565865973351,0.017246685867202863,0.5988453137427339,0.038183408741407854,0.7394451436249525,0.09650023690417632,0.6055292584475712,0.5184575020045807,0.018732400164173435,0.6627261991401268,0.46266806540144456,0.20625713703000723,0.5509342595378555,0.5169356291812285,0.03907769562401057,0.023284914254452165,0.0049568447194281665
0.05791940168912951,0.04040424538831505,0.11610956360259982,0.10379232078683562,0.3142926047196393,0.05791940168912951,0.12059357964869766,0.11904687156625751,0.10381524190730329,0.3399637031042306,0.083881541448662,0.0005602655193058803,0.9548638992850613,0.14823879471574142,0.543768436641527,0.07499761349298972,0.17812865020404622,0.024078854589850138,0.028934742673442433,0.0686373457797446,0.043212982620225326,0.05134204655468988,0.4358620334449402,0.2714295518431019,0.24757726098980307,0.998934769558792,6.985825717897853e-05,0.9464242776822552,0.18459678639032778,0.5608014204257507,0.001365339306413027,0.0903197500788781,0.8455111417557132,0.46317906438313694,0.21499411643472474,0.0013590873684423688,0.0011028507813749533,0.0750817903130382,0.08310492874611572,0.03914201662886163
0.7508526764355083,0.41774052803539174,1.0000000000000002,0.7790965260702352,1.0,0.7508526764355083,1.0,1.0,0.8097461799930112,1.0,0.14966143167969181,0.0010914965071429084,0.9904191888570784,0.14854089127299341,0.5235849020981017,0.15266376632151646,0.20152778941912786,0.25631264525101516,0.3109398798533292,0.4451935439745722,0.8621826095627428,0.8742745765349649,0.5621477098583525,0.18463252080374953,0.07816349715208673,0.8957764075418648,0.004924202449825388,0.7693097383514116,0.10423732474808649,0.5302147866013669,0.18038014125100643,0.0801084544560709,0.7378143678402839,0.4394817322748087,0.21485704562508126,0.22257031190209853,0.07529628127876109,0.34067481210047035,0.03448819041434146,0.023779889627857945
0.507383194229534,0.19514174970067166,0.46245744351593937,0.7784502868671584,1.0,0.507383194229534,0.582434887946699,0.47979782124132736,0.789828139394517,1.0,0.23563110379619223,0.00036492071658045244,0.9427567848918462,0.13076405881812647,0.539331009312224,0.23209900590852883,0.22219893097802945,0.2772419246450343,0.3179049874590437,0.6257698841066546,0.49580349412090297,0.4678778341901906,0.1829488282572409,0.17311750394146036,0.03751482560352719,0.8894438774051752,0.008001542126987837,0.7591596764435236,0.09902371272991639,0.5474407006732689,0.14545012239329447,0.07280524576040415,0.6967936668328387,0.4497045969006267,0.20560084104041515,0.15108305018467139,0.12110934575829202,0.029219678289719338,0.035780324393557404,0.006645720747575535
0.5911287239839907,0.3340097814396168,0.4927731352522439,0.7386198852531366,1.0,0.5911287239839907,0.9969109630526953,0.4874894044517,0.7544712347914483,1.0,0.25048787235891123,0.0011200560360520306,0.9089844856544809,0.14843773036653032,0.5029645949509665,0.2506282397738606,0.22881760879578517,0.32278755667390635,0.3354418639017664,0.665301115530064,0.5776283326098753,0.8525431269872834,0.14490251200401977,0.15039665390461993,0.03155911069639189,0.8642167487519057,0.009917488278550324,0.7503117402665762,0.10337368544604084,0.5222154296719469,0.17865572512157213,0.06878921915137481,0.7065150011085863,0.4432159040818271,0.20499310268670434,0.18743794929428637,0.14961611864527924,0.028444299803028136,0.031454919425312096,0.00565476240119098
0.4590875179115682,0.2587211072102603,0.556809037449706,0.7343799256036819,1.0,0.4590875179115682,0.772198667474258,0.5863184001506923,0.7466247339496171,1.0,0.2648188725727312,0.0007464665227548961,0.9634468368553022,0.15906155732166147,0.5179954977860507,0.2677300559971527,0.2548355519396881,0.32030505308073776,0.33433513778341944,0.6698557520405402,0.41404348711778627,0.6264620926733366,0.20193117706009273,0.14887201626794905,0.030918063848712485,0.8443334280578494,0.01420766147785324,0.7575691690935894,0.10623441737483345,0.532805781282841,0.18978604741155713,0.06038287116647323,0.7584698570062884,0.4429852718001572,0.20599980460540304,0.19152084641618194,0.2068119308655042,0.0330573035396691,0.029261280945679632,0.005541947779457672
0.9999857144225717,0.9999999999999999,0.8957443515939338,0.9999999999999999,1.0,0.9999857144225717,1.0,0.9239318117602737,1.0,1.0,0.5692573864830239,0.010483484621153893,0.9219548157010256,0.3660522924114253,0.8752863681724767,0.6275582992774353,0.38377273555662983,0.5892685301839985,0.9887996795305298,0.9999999999999999,0.700861995486807,0.7552519665737951,0.15778107418767845,0.0263733795497111,0.0,0.5263840008609284,0.044761618681385396,0.7402101318613452,0.11623364330031355,0.7040065030345726,0.7149890388004221,0.05833917192411553,0.6818026137783764,0.4515560064231397,0.20720641725692354,0.8381969205027586,0.4358468369716847,0.027302107274917026,0.011823287583144897,0.0
0.8255127719939555,0.4525234896604907,0.8783348808418446,0.9999999999999999,1.0,0.8255127719939555,1.0,0.8918469217970051,1.0,1.0,0.9121088779521127,0.0016378682015739665,0.9145898335687556,0.10845936667076611,0.7733541218189461,0.9148349348181608,0.4270531304380589,0.5538321555181678,0.9461169414518098,0.9755160665480267,0.38809865048490333,0.729170020916498,0.16536714005917968,0.03097772275110612,0.001574656225951765,0.662050387838045,0.0436620067970534,0.740580285049296,0.09251403858657802,0.6594259309045215,0.40024425697754795,0.007203442044565134,0.7010457140646432,0.45086667177635853,0.20708595974700028,0.40761233077914194,0.5878009622650634,0.028083292055683495,0.013648003938092979,0.0003639347890183487
0.8033591232246158,0.3796700286137549,0.8328071804394924,0.9999999999999999,1.0,0.8033591232246158,1.0,0.9026779267258971,1.0,1.0,0.8654951157306563,0.001054268181517104,0.8979305580022426,0.09224768862919377,0.7829683319748273,0.8718220371886471,0.4103597164346553,0.5454135875619569,0.9115908922705591,0.9717177855693522,0.39104278976794604,0.7391377803928916,0.1735240373393666,0.035013393016252836,0.0018260491475330098,0.6591519016927654,0.04051614999819536,0.739502289033346,0.09090161127355417,0.6644439687954107,0.40458142481824577,0.009965886870052065,0.7123688326337413,0.46174692344514867,0.20644486557351852,0.41278409656793436,0.5683855379439192,0.028286253931891728,0.014259008477003855,0.000387643431145359
0.8778182554573499,0.42169774945715033,0.9471835345094398,0.9999999999999999,1.0,0.8778182554573499,1.0,0.9628292468527297,1.0,1.0,0.9191475189218066,0.0030049849440516585,0.9102608614048024,0.14301836573004298,0.7624359986219484,0.9215515284309082,0.41431652800857544,0.6043505981881026,0.936245245371053,0.9783447541865623,0.42532225691236925,0.7367647825149197,0.162518402075633,0.032101611184273016,0.0013887073567437902,0.6617502400341682,0.042880512249380165,0.7390080961827866,0.0958750302253317,0.6539327354617562,0.39637561907209884,0.009336808998761714,0.6855903738720738,0.46336113544232554,0.2064637361765504,0.40159780239595655,0.5719991784131763,0.02955928592677267,0.013905786751462824,0.00030856329261355446
0.05528294046024701,0.03884165026280012,0.0871402042711235,0.07890423050249037,0.305960176484875,0.05528294046024701,0.11592973955178687,0.07788905283646752,0.0794815591346612,0.3330970968806886,0.08294816013428119,0.0004343898409540081,0.9395455590175437,0.14870553377040585,0.540014808931791,0.07409146558173729,0.178650011803688,0.018129067674321306,0.0157670376672153,0.052906005021469055,0.040200918369260874,0.04668531571153611,0.3324442193052178,0.34846925668779416,0.3313331217515194,0.9993437945072108,4.5360182349185596e-05,0.9609748811042935,0.22927362832173803,0.531389209107904,0.0008392582186047548,0.09037952855343745,0.859989773987557,0.5088038963105541,0.20266606734409923,0.0008280853419326828,0.0006928669286091482,0.05124357756949459,0.09096507722608548,0.04594197485068747
0.06275526269692827,0.045538486515007026,0.08207985143918292,0.09182901456402495,0.2976612743472344,0.06275526269692827,0.1359176256814052,0.08062034973157944,0.10117856348676896,0.31239824979809544,0.08308079609923924,0.0005929219452934786,0.9268432839396482,0.14927277442450032,0.5409101444258094,0.0742335171053019,0.17786012591113298,0.018864070345572782,0.023693125424937712,0.06245796560659206,0.04996039355673754,0.06607636543185902,0.3364723396150497,0.3147930152452935,0.2505895370018575,0.9992075929827626,5.1261178476036395e-05,0.9441087039999568,0.20064174047862948,0.5407699529299116,0.0010256815839486677,0.09036345176671884,0.8272392833569663,0.5082229760273977,0.2178905676628749,0.0010170549673589324,0.0008051643393385266,0.051466219471657526,0.08300848394396552,0.03544177614046256
0.7172499095508182,0.4159344115916147,0.5168987929433612,0.6958262404640313,1.0,0.7172499095508182,1.0,0.5221486202241548,0.7143810159153722,1.0,0.14628314281612176,0.001365810485438046,0.9489904813917793,0.14336746021687408,0.5433677780201966,0.14937766868601177,0.20139891006204813,0.2648482650281121,0.2976122277664064,0.6049686151566008,0.8242475680788194,0.8743644256422105,0.2248213573040852,0.1652886013385907,0.040961126877062326,0.8969379038753535,0.005164325307372597,0.7615908179653339,0.10320876298937733,0.550464507051277,0.17761909822640032,0.07962497339971097,0.7225113514130301,0.4607953326226175,0.20502741626615564,0.21871124288022226,0.07875390814650063,0.030177058657803263,0.02814967849387906,0.006606345209088786
